Total Score,Feasibility,Generation,Input,Variant
-8.0,Infeasible,24,1,1
-9.250000000000002,Infeasible,24,1,1
-8.0,Infeasible,24,1,1
0.0,Infeasible,24,1,1
20.0,Feasible,24,1,1
12.0,Feasible,24,1,1
-0.8049999999999999,Infeasible,24,1,1
12.0,Feasible,24,1,1
-8.0,Infeasible,24,1,1
,Infeasible,24,1,1
-8.0,Infeasible,24,1,1
,Infeasible,24,1,1
-8.0,Infeasible,24,1,1
-8.0,Infeasible,24,1,1
32.0,Feasible,24,1,1
12.0,Feasible,24,1,1
-8.0,Infeasible,24,1,1
15.0,Feasible,24,1,1
-8.0,Infeasible,24,1,1
,Infeasible,24,1,1
20.0,Feasible,24,1,1
17.0,Feasible,24,1,1
12.0,Feasible,25,1,1
20.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
,Infeasible,25,1,1
,Infeasible,25,1,1
-0.74,Infeasible,25,1,1
-8.0,Infeasible,25,1,1
-0.375,Infeasible,25,1,1
32.0,Feasible,25,1,1
12.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
17.0,Feasible,25,1,1
,Infeasible,25,1,1
-8.0,Infeasible,25,1,1
32.0,Feasible,25,1,1
20.0,Feasible,25,1,1
,Infeasible,25,1,1
-8.0,Infeasible,25,1,1
12.0,Feasible,25,1,1
20.0,Feasible,25,1,1
32.0,Feasible,25,1,1
17.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
0.0,Infeasible,25,1,1
-8.0,Infeasible,25,1,1
15.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
0.0,Infeasible,25,1,1
-8.0,Infeasible,25,1,1
20.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
,Infeasible,25,1,1
20.0,Feasible,25,1,1
17.0,Feasible,25,1,1
-8.0,Infeasible,25,1,1
32.0,Feasible,25,1,1
32.0,Feasible,26,1,1
17.0,Feasible,26,1,1
-8.0,Infeasible,26,1,1
,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
,Infeasible,26,1,1
,Infeasible,26,1,1
15.0,Feasible,26,1,1
-8.0,Infeasible,26,1,1
,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
12.0,Feasible,26,1,1
-8.0,Infeasible,26,1,1
0.0,Infeasible,26,1,1
32.0,Feasible,26,1,1
32.0,Feasible,26,1,1
20.0,Feasible,26,1,1
-8.0,Infeasible,26,1,1
,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
20.0,Feasible,26,1,1
15.0,Feasible,26,1,1
-8.0,Infeasible,26,1,1
0.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
32.0,Feasible,26,1,1
20.0,Feasible,26,1,1
-0.375,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
-0.8049999999999999,Infeasible,26,1,1
0.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
12.0,Feasible,26,1,1
20.0,Feasible,26,1,1
0.0,Infeasible,26,1,1
-8.0,Infeasible,26,1,1
15.0,Feasible,27,1,1
-8.0,Infeasible,27,1,1
17.0,Feasible,27,1,1
20.0,Feasible,27,1,1
,Infeasible,27,1,1
20.0,Feasible,27,1,1
12.0,Feasible,27,1,1
15.0,Feasible,27,1,1
-8.0,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
0.0,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
12.0,Feasible,27,1,1
17.0,Feasible,27,1,1
32.0,Feasible,27,1,1
-1.2249999999999999,Infeasible,27,1,1
32.0,Feasible,27,1,1
17.0,Feasible,27,1,1
0.0,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
17.0,Feasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
15.0,Feasible,27,1,1
-8.0,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
-8.0,Infeasible,27,1,1
,Infeasible,27,1,1
20.0,Feasible,27,1,1
12.0,Feasible,27,1,1
12.0,Feasible,28,1,1
20.0,Feasible,28,1,1
-8.0,Infeasible,28,1,1
,Infeasible,28,1,1
-9.5,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
17.0,Feasible,28,1,1
-8.0,Infeasible,28,1,1
0.0,Infeasible,28,1,1
-15.250000000000005,Infeasible,28,1,1
0.0,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
,Infeasible,28,1,1
32.0,Feasible,28,1,1
20.0,Feasible,28,1,1
32.0,Feasible,28,1,1
20.0,Feasible,28,1,1
12.0,Feasible,28,1,1
17.0,Feasible,28,1,1
32.0,Feasible,28,1,1
12.0,Feasible,28,1,1
17.0,Feasible,28,1,1
32.0,Feasible,28,1,1
-8.0,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
0.0,Infeasible,28,1,1
,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
15.0,Feasible,28,1,1
0.0,Infeasible,28,1,1
-8.0,Infeasible,28,1,1
20.0,Feasible,28,1,1
12.0,Feasible,28,1,1
-8.0,Infeasible,29,1,1
0.0,Infeasible,29,1,1
0.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
20.0,Feasible,29,1,1
17.0,Feasible,29,1,1
-0.415,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
0.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
15.0,Feasible,29,1,1
0.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
17.0,Feasible,29,1,1
,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
20.0,Feasible,29,1,1
32.0,Feasible,29,1,1
17.0,Feasible,29,1,1
,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
0.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
,Infeasible,29,1,1
12.0,Feasible,29,1,1
17.0,Feasible,29,1,1
,Infeasible,29,1,1
15.0,Feasible,29,1,1
-8.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
0.0,Infeasible,29,1,1
-0.415,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
-0.79,Infeasible,29,1,1
-8.0,Infeasible,29,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
0.0,Infeasible,30,1,1
0.0,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
20.0,Feasible,30,1,1
-8.0,Infeasible,30,1,1
15.0,Feasible,30,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
12.0,Feasible,30,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
0.0,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
17.0,Feasible,30,1,1
-8.0,Infeasible,30,1,1
-0.415,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
,Infeasible,30,1,1
-8.0,Infeasible,30,1,1
32.0,Feasible,31,1,1
-8.0,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
15.0,Feasible,31,1,1
-8.0,Infeasible,31,1,1
17.0,Feasible,31,1,1
12.0,Feasible,31,1,1
-0.415,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
0.0,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
-0.375,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
-13.444444444444443,Infeasible,31,1,1
,Infeasible,31,1,1
-8.0,Infeasible,31,1,1
20.0,Feasible,31,1,1
12.0,Feasible,31,1,1
20.0,Feasible,31,1,1
17.0,Feasible,31,1,1
-8.0,Infeasible,31,1,1
12.0,Feasible,31,1,1
17.0,Feasible,31,1,1
-8.0,Infeasible,31,1,1
15.0,Feasible,31,1,1
12.0,Feasible,31,1,1
20.0,Feasible,31,1,1
-8.0,Infeasible,31,1,1
17.0,Feasible,31,1,1
20.0,Feasible,32,1,1
17.0,Feasible,32,1,1
-0.415,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
17.0,Feasible,32,1,1
17.0,Feasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
0.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
17.0,Feasible,32,1,1
32.0,Feasible,32,1,1
-8.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
-0.415,Infeasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
,Infeasible,32,1,1
,Infeasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
0.0,Infeasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
20.0,Feasible,32,1,1
20.0,Feasible,32,1,1
12.0,Feasible,32,1,1
-8.0,Infeasible,32,1,1
0.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
0.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
-8.0,Infeasible,32,1,1
15.0,Feasible,32,1,1
32.0,Feasible,32,1,1
-8.0,Infeasible,32,1,1
20.0,Feasible,32,1,1
12.0,Feasible,32,1,1
-8.0,Infeasible,33,1,1
,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
15.0,Feasible,33,1,1
-8.35,Infeasible,33,1,1
20.0,Feasible,33,1,1
12.0,Feasible,33,1,1
0.0,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
-0.375,Infeasible,33,1,1
17.0,Feasible,33,1,1
32.0,Feasible,33,1,1
17.0,Feasible,33,1,1
20.0,Feasible,33,1,1
-0.35,Infeasible,33,1,1
20.0,Feasible,33,1,1
0.0,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
15.0,Feasible,33,1,1
-8.0,Infeasible,33,1,1
-8.0,Infeasible,33,1,1
-0.415,Infeasible,33,1,1
32.0,Feasible,33,1,1
-8.0,Infeasible,33,1,1
17.0,Feasible,33,1,1
20.0,Feasible,33,1,1
12.0,Feasible,33,1,1
,Infeasible,33,1,1
,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
,Infeasible,34,1,1
12.0,Feasible,34,1,1
32.0,Feasible,34,1,1
0.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
,Infeasible,34,1,1
,Infeasible,34,1,1
12.0,Feasible,34,1,1
17.0,Feasible,34,1,1
20.0,Feasible,34,1,1
-8.0,Infeasible,34,1,1
,Infeasible,34,1,1
-0.415,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
17.0,Feasible,34,1,1
-8.0,Infeasible,34,1,1
15.0,Feasible,34,1,1
0.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
12.0,Feasible,34,1,1
-0.8049999999999999,Infeasible,34,1,1
0.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
12.0,Feasible,34,1,1
17.0,Feasible,34,1,1
-8.0,Infeasible,34,1,1
0.0,Infeasible,34,1,1
-8.0,Infeasible,34,1,1
15.0,Feasible,34,1,1
-8.0,Infeasible,34,1,1
32.0,Feasible,34,1,1
-8.0,Infeasible,34,1,1
17.0,Feasible,35,1,1
32.0,Feasible,35,1,1
12.0,Feasible,35,1,1
20.0,Feasible,35,1,1
,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
,Infeasible,35,1,1
12.0,Feasible,35,1,1
15.0,Feasible,35,1,1
-8.0,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
20.0,Feasible,35,1,1
17.0,Feasible,35,1,1
20.0,Feasible,35,1,1
12.0,Feasible,35,1,1
-8.0,Infeasible,35,1,1
-0.42,Infeasible,35,1,1
15.0,Feasible,35,1,1
-8.0,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
,Infeasible,35,1,1
32.0,Feasible,35,1,1
20.0,Feasible,35,1,1
,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
-0.415,Infeasible,35,1,1
-8.0,Infeasible,35,1,1
17.0,Feasible,35,1,1
-8.0,Infeasible,35,1,1
20.0,Feasible,35,1,1
-8.0,Infeasible,35,1,1
17.0,Feasible,36,1,1
20.0,Feasible,36,1,1
17.0,Feasible,36,1,1
32.0,Feasible,36,1,1
0.0,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
0.0,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
32.0,Feasible,36,1,1
17.0,Feasible,36,1,1
20.0,Feasible,36,1,1
,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
15.0,Feasible,36,1,1
17.0,Feasible,36,1,1
20.0,Feasible,36,1,1
12.0,Feasible,36,1,1
20.0,Feasible,36,1,1
32.0,Feasible,36,1,1
,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
12.0,Feasible,36,1,1
-8.0,Infeasible,36,1,1
,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
0.0,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
0.0,Infeasible,36,1,1
,Infeasible,36,1,1
20.0,Feasible,36,1,1
0.0,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
12.0,Feasible,36,1,1
0.0,Infeasible,36,1,1
-8.0,Infeasible,36,1,1
20.0,Feasible,36,1,1
12.0,Feasible,36,1,1
-8.0,Infeasible,36,1,1
0.0,Infeasible,36,1,1
15.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
15.0,Feasible,37,1,1
12.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
0.0,Infeasible,37,1,1
14.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
15.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
,Infeasible,37,1,1
32.0,Feasible,37,1,1
12.0,Feasible,37,1,1
20.0,Feasible,37,1,1
,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
17.0,Feasible,37,1,1
32.0,Feasible,37,1,1
17.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
,Infeasible,37,1,1
,Infeasible,37,1,1
17.0,Feasible,37,1,1
0.0,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
20.0,Feasible,37,1,1
12.0,Feasible,37,1,1
-8.0,Infeasible,37,1,1
20.0,Feasible,37,1,1
-0.415,Infeasible,37,1,1
-8.0,Infeasible,37,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
17.0,Feasible,38,1,1
-8.0,Infeasible,38,1,1
15.0,Feasible,38,1,1
20.0,Feasible,38,1,1
12.0,Feasible,38,1,1
17.0,Feasible,38,1,1
12.0,Feasible,38,1,1
-8.0,Infeasible,38,1,1
32.0,Feasible,38,1,1
20.0,Feasible,38,1,1
12.0,Feasible,38,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
32.0,Feasible,38,1,1
20.0,Feasible,38,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
20.0,Feasible,38,1,1
12.0,Feasible,38,1,1
32.0,Feasible,38,1,1
20.0,Feasible,38,1,1
17.0,Feasible,38,1,1
20.0,Feasible,38,1,1
-8.35,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
,Infeasible,38,1,1
-8.0,Infeasible,38,1,1
0.0,Infeasible,38,1,1
12.0,Feasible,38,1,1
20.0,Feasible,39,1,1
17.0,Feasible,39,1,1
-8.0,Infeasible,39,1,1
,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
12.0,Feasible,39,1,1
12.0,Feasible,39,1,1
17.0,Feasible,39,1,1
20.0,Feasible,39,1,1
12.0,Feasible,39,1,1
20.0,Feasible,39,1,1
12.0,Feasible,39,1,1
,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
20.0,Feasible,39,1,1
17.0,Feasible,39,1,1
32.0,Feasible,39,1,1
20.0,Feasible,39,1,1
,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
15.0,Feasible,39,1,1
20.0,Feasible,39,1,1
12.0,Feasible,39,1,1
-0.35,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
-0.415,Infeasible,39,1,1
12.0,Feasible,39,1,1
0.0,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
15.0,Feasible,39,1,1
-8.0,Infeasible,39,1,1
-8.0,Infeasible,39,1,1
,Infeasible,39,1,1
17.0,Feasible,39,1,1
,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
-0.42,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
32.0,Feasible,40,1,1
32.0,Feasible,40,1,1
20.0,Feasible,40,1,1
,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
12.0,Feasible,40,1,1
32.0,Feasible,40,1,1
12.0,Feasible,40,1,1
-0.39,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
32.0,Feasible,40,1,1
-8.0,Infeasible,40,1,1
0.0,Infeasible,40,1,1
20.0,Feasible,40,1,1
12.0,Feasible,40,1,1
-8.0,Infeasible,40,1,1
,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
0.0,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
,Infeasible,40,1,1
-8.0,Infeasible,40,1,1
0.0,Infeasible,40,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
0.0,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
12.0,Feasible,41,1,1
20.0,Feasible,41,1,1
,Infeasible,41,1,1
12.0,Feasible,41,1,1
20.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
20.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
-0.35,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
15.0,Feasible,41,1,1
-14.675213675213673,Infeasible,41,1,1
,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
0.0,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
15.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
20.0,Feasible,41,1,1
12.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
15.0,Feasible,41,1,1
32.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
32.0,Feasible,41,1,1
20.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
12.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
-8.0,Infeasible,41,1,1
32.0,Feasible,41,1,1
-8.77,Infeasible,41,1,1
12.0,Feasible,41,1,1
-8.0,Infeasible,41,1,1
,Infeasible,41,1,1
-8.0,Infeasible,42,1,1
,Infeasible,42,1,1
20.0,Feasible,42,1,1
32.0,Feasible,42,1,1
,Infeasible,42,1,1
12.0,Feasible,42,1,1
-8.0,Infeasible,42,1,1
0.0,Infeasible,42,1,1
-8.0,Infeasible,42,1,1
-8.0,Infeasible,42,1,1
,Infeasible,42,1,1
20.0,Feasible,42,1,1
-8.0,Infeasible,42,1,1
0.0,Infeasible,42,1,1
15.0,Feasible,42,1,1
-0.415,Infeasible,42,1,1
20.0,Feasible,42,1,1
12.0,Feasible,42,1,1
-0.35,Infeasible,42,1,1
20.0,Feasible,42,1,1
0.0,Infeasible,42,1,1
-8.0,Infeasible,42,1,1
12.0,Feasible,42,1,1
20.0,Feasible,42,1,1
32.0,Feasible,42,1,1
-0.79,Infeasible,42,1,1
32.0,Feasible,42,1,1
20.0,Feasible,42,1,1
17.0,Feasible,42,1,1
12.0,Feasible,42,1,1
-0.415,Infeasible,42,1,1
20.0,Feasible,42,1,1
32.0,Feasible,43,1,1
20.0,Feasible,43,1,1
32.0,Feasible,43,1,1
,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
0.0,Infeasible,43,1,1
32.0,Feasible,43,1,1
20.0,Feasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
15.0,Feasible,43,1,1
-8.0,Infeasible,43,1,1
,Infeasible,43,1,1
,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
0.0,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
17.0,Feasible,43,1,1
20.0,Feasible,43,1,1
-8.0,Infeasible,43,1,1
,Infeasible,43,1,1
20.0,Feasible,43,1,1
12.0,Feasible,43,1,1
17.0,Feasible,43,1,1
12.0,Feasible,43,1,1
20.0,Feasible,43,1,1
-8.0,Infeasible,43,1,1
15.0,Feasible,43,1,1
32.0,Feasible,43,1,1
12.0,Feasible,43,1,1
,Infeasible,43,1,1
-8.0,Infeasible,43,1,1
20.0,Feasible,43,1,1
0.0,Infeasible,44,1,1
17.0,Feasible,44,1,1
-8.0,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
-0.8049999999999999,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
32.0,Feasible,44,1,1
12.0,Feasible,44,1,1
20.0,Feasible,44,1,1
15.0,Feasible,44,1,1
-8.0,Infeasible,44,1,1
,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
,Infeasible,44,1,1
17.0,Feasible,44,1,1
32.0,Feasible,44,1,1
,Infeasible,44,1,1
17.0,Feasible,44,1,1
12.0,Feasible,44,1,1
20.0,Feasible,44,1,1
-8.0,Infeasible,44,1,1
0.0,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
,Infeasible,44,1,1
,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
0.0,Infeasible,44,1,1
-8.0,Infeasible,44,1,1
17.0,Feasible,44,1,1
12.0,Feasible,44,1,1
20.0,Feasible,44,1,1
20.0,Feasible,44,1,1
32.0,Feasible,44,1,1
-8.0,Infeasible,44,1,1
,Infeasible,44,1,1
32.0,Feasible,44,1,1
12.0,Feasible,44,1,1
12.0,Feasible,44,1,1
20.0,Feasible,44,1,1
32.0,Feasible,44,1,1
32.0,Feasible,44,1,1
-8.0,Infeasible,44,1,1
,Infeasible,44,1,1
,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
17.0,Feasible,45,1,1
,Infeasible,45,1,1
-0.35,Infeasible,45,1,1
20.0,Feasible,45,1,1
17.0,Feasible,45,1,1
12.0,Feasible,45,1,1
-8.0,Infeasible,45,1,1
32.0,Feasible,45,1,1
-8.0,Infeasible,45,1,1
12.0,Feasible,45,1,1
-8.0,Infeasible,45,1,1
17.0,Feasible,45,1,1
12.0,Feasible,45,1,1
,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
0.0,Infeasible,45,1,1
,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
20.0,Feasible,45,1,1
-8.0,Infeasible,45,1,1
0.0,Infeasible,45,1,1
20.0,Feasible,45,1,1
12.0,Feasible,45,1,1
-8.0,Infeasible,45,1,1
,Infeasible,45,1,1
17.0,Feasible,45,1,1
32.0,Feasible,45,1,1
,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
,Infeasible,45,1,1
-8.0,Infeasible,45,1,1
12.0,Feasible,45,1,1
32.0,Feasible,45,1,1
-8.0,Infeasible,46,1,1
15.0,Feasible,46,1,1
20.0,Feasible,46,1,1
12.0,Feasible,46,1,1
12.0,Feasible,46,1,1
-8.0,Infeasible,46,1,1
0.0,Infeasible,46,1,1
32.0,Feasible,46,1,1
,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
20.0,Feasible,46,1,1
32.0,Feasible,46,1,1
12.0,Feasible,46,1,1
-8.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
12.0,Feasible,46,1,1
-8.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
-0.8049999999999999,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
15.0,Feasible,46,1,1
0.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
0.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
,Infeasible,46,1,1
0.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
-8.0,Infeasible,46,1,1
,Infeasible,46,1,1
32.0,Feasible,46,1,1
20.0,Feasible,46,1,1
32.0,Feasible,46,1,1
12.0,Feasible,46,1,1
32.0,Feasible,46,1,1
20.0,Feasible,46,1,1
32.0,Feasible,46,1,1
20.0,Feasible,46,1,1
20.0,Feasible,47,1,1
32.0,Feasible,47,1,1
12.0,Feasible,47,1,1
-8.0,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
-8.765,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
20.0,Feasible,47,1,1
17.0,Feasible,47,1,1
,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
-8.35,Infeasible,47,1,1
20.0,Feasible,47,1,1
12.0,Feasible,47,1,1
-8.0,Infeasible,47,1,1
0.0,Infeasible,47,1,1
20.0,Feasible,47,1,1
12.0,Feasible,47,1,1
14.0,Feasible,47,1,1
-8.0,Infeasible,47,1,1
15.0,Feasible,47,1,1
0.0,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
-0.42,Infeasible,47,1,1
-8.0,Infeasible,47,1,1
17.0,Feasible,47,1,1
12.0,Feasible,47,1,1
32.0,Feasible,47,1,1
20.0,Feasible,47,1,1
32.0,Feasible,47,1,1
-8.0,Infeasible,48,1,1
17.0,Feasible,48,1,1
-8.0,Infeasible,48,1,1
0.0,Infeasible,48,1,1
-8.0,Infeasible,48,1,1
-8.0,Infeasible,48,1,1
,Infeasible,48,1,1
12.0,Feasible,48,1,1
,Infeasible,48,1,1
12.0,Feasible,48,1,1
32.0,Feasible,48,1,1
20.0,Feasible,48,1,1
12.0,Feasible,48,1,1
